nu/v	E_r/v	N_theta	N_zeta	N_xi	D11	D31	D13	D33	D33 Spitzer	t_clock	Delta D11 zeta	Delta D31 zeta	Delta D13 zeta	Delta D33 zeta	Delta D11 theta	Delta D31 theta	Delta D13 theta	Delta D33 theta
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	1.67000000000000E+02	1.80000000000000E+02	5.00944968239694E-02	8.89584759285639E-02	-8.89970020402258E-02	-1.78459651034949E+04	-6.14841280454488E+04	7.09829300000000E+02	6.79284759975973E-07	-1.35503584104330E-04	1.37090680616611E-04	7.10127567650488E-01	-3.84811082713987E-06	-1.13729098607074E-04	1.52591967722618E-04	-1.30288408799970E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	1.71000000000000E+02	1.80000000000000E+02	5.00951761087294E-02	8.88229723444595E-02	-8.88599113596092E-02	-1.78452549759273E+04	-6.14841280454488E+04	7.62346200000000E+02	3.03108726819323E-07	-1.15432774755883E-04	1.15166883915219E-04	3.98147680418333E-01	-3.58831719270841E-06	-4.06537543818364E-05	7.85076496245957E-05	2.92639618201065E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	1.75000000000000E+02	1.80000000000000E+02	5.00954792174562E-02	8.87075395697037E-02	-8.87447444756939E-02	-1.78448568282468E+04	-6.14841280454488E+04	7.55981100000000E+02	2.57674891306070E-07	-4.24087961200248E-05	4.13677834923409E-05	2.40993828869250E-01	-3.25100628616876E-06	2.83442424400399E-05	9.17163783442643E-06	2.61235679899983E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	1.79000000000000E+02	1.80000000000000E+02	5.00957368923475E-02	8.86651307735836E-02	-8.87033766922016E-02	-1.78446158344180E+04	-6.14841280454487E+04	8.18662300000000E+02	2.12850506636775E-07	5.32414865975217E-06	-6.24271090306217E-06	1.14572732982197E-01	-3.16308586618269E-06	4.59507319072183E-05	-8.27597511761369E-06	-1.55624521503341E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	1.83000000000000E+02	1.80000000000000E+02	5.00959497428541E-02	8.86704549222434E-02	-8.87096194031047E-02	-1.78445012616850E+04	-6.14841280454489E+04	8.75419200000000E+02	1.23631556277204E-07	9.72038892281535E-06	-1.02001981575478E-05	3.33547623595223E-02	-3.21746087646874E-06	2.56350501470354E-05	1.22528257171656E-05	-3.95180555096886E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	1.87000000000000E+02	1.80000000000000E+02	5.00960733744104E-02	8.86801753111662E-02	-8.87198196012622E-02	-1.78444679069226E+04	-6.14841280454489E+04	9.51954600000000E+02	4.99283193261535E-08	-1.27187417028884E-07	-1.33067607974158E-07	5.92882886121515E-03	-3.26692753293417E-06	6.37110968558507E-06	3.15297977985240E-05	-3.42388152312196E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	1.91000000000000E+02	1.80000000000000E+02	5.00961233027297E-02	8.86800481237492E-02	-8.87199526688702E-02	-1.78444619780938E+04	-6.14841280454488E+04	9.94873600000000E+02	1.34572697360613E-08	-3.86434011445669E-06	3.75930829375759E-06	3.05885345733259E-03	-3.28000934136236E-06	1.96801798484081E-06	3.58964521531557E-05	-2.42878058415954E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	1.95000000000000E+02	1.80000000000000E+02	5.00961367599995E-02	8.86761837836347E-02	-8.87161933605764E-02	-1.78444589192403E+04	-6.14841280454488E+04	1.05466970000000E+03	2.40538402390689E-09	-2.27847679376558E-06	2.23753531708448E-06	2.55893927169382E-03	-3.27725575181154E-06	4.37504669695277E-06	3.34446571545049E-05	-2.14624029904371E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	1.99000000000000E+02	1.80000000000000E+02	5.00961391653835E-02	8.86739053068409E-02	-8.87139558252594E-02	-1.78444563603010E+04	-6.14841280454489E+04	1.11738480000000E+03	1.70831709889185E-10	-5.48764098662335E-07	5.11144719578249E-07	1.03906904041651E-03	-3.27371449898584E-06	6.20502855888661E-06	3.16266127040332E-05	-2.24953732213180E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	2.03000000000000E+02	1.80000000000000E+02	5.00961393362152E-02	8.86733565427423E-02	-8.87134446805398E-02	-1.78444553212320E+04	-6.14841280454488E+04	1.18107970000000E+03	3.10040125517386E-10	3.67916996174555E-08	-3.75655368617389E-08	1.91662627912592E-04	-3.27245369989571E-06	6.46685183118556E-06	3.13704343223170E-05	-2.31600556326157E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	2.07000000000000E+02	1.80000000000000E+02	5.00961396462553E-02	8.86733933344419E-02	-8.87134822460766E-02	-1.78444551295694E+04	-6.14841280454489E+04	1.23500550000000E+03	2.39154904213557E-10	3.11743765801786E-08	-4.55013651062819E-08	3.02013213513419E-05	-3.27257429527661E-06	6.29666977407239E-06	3.15484521112158E-05	-2.31415844100411E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	2.11000000000000E+02	1.80000000000000E+02	5.00961398854102E-02	8.86734245088185E-02	-8.87135277474417E-02	-1.78444550993681E+04	-6.14841280454488E+04	1.29762400000000E+03	1.27432099594760E-10	1.99945658085898E-08	-3.74686941195801E-09	1.86247889359947E-05	-3.27238885633463E-06	6.22641472486363E-06	3.16296648391334E-05	-2.30677428407944E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	2.15000000000000E+02	1.80000000000000E+02	5.00961400128423E-02	8.86734445033843E-02	-8.87135314943111E-02	-1.78444550807433E+04	-6.14841280454488E+04	1.40025180000000E+03	1.12599228552224E-10	-1.31964889155123E-08	4.77316357272439E-09	-2.13835483009461E-05	-3.27260008751301E-06	6.19638511242804E-06	3.16375358436205E-05	-2.32323385680502E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	2.19000000000000E+02	1.80000000000000E+02	5.00961401254416E-02	8.86734313068954E-02	-8.87135267211476E-02	-1.78444551021268E+04	-6.14841280454488E+04	1.49058330000000E+03	1.86618706599084E-11	2.17058209600607E-08	3.54125687107576E-09	4.31877306255046E-05	-3.27265680081373E-06	6.21738570574792E-06	3.16313757824788E-05	-2.28866924699105E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	2.23000000000000E+02	1.80000000000000E+02	5.00961401441034E-02	8.86734530127163E-02	-8.87135231798907E-02	-1.78444550589391E+04	-6.14841280454488E+04	1.54084100000000E+03	7.86700080079861E-11	-1.76592953454735E-08	-1.98998824363361E-09	1.29664957057685E-04	-3.27271398520984E-06	6.18639655587672E-06	3.16301057466939E-05	-2.32228312706866E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	2.27000000000000E+02	1.80000000000000E+02	5.00961402227735E-02	8.86734353534210E-02	-8.87135251698789E-02	-1.78444549292741E+04	-6.14841280454488E+04	1.64025630000000E+03	-3.75405262431627E-12	-2.89092732808083E-08	6.39795327828097E-10	-2.44548900809605E-05	-3.27271398520984E-06	6.22228442870298E-06	3.16304122429528E-05	-2.32751546100189E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	2.31000000000000E+02	1.80000000000000E+02	5.00961402190194E-02	8.86734064441477E-02	-8.87135245300836E-02	-1.78444549537290E+04	-6.14841280454486E+04	1.71415820000000E+03	-1.67765738801062E-10	1.37103893654844E-08	9.48076339657433E-11	-1.48207698657643E-04	-3.27295029340507E-06	6.23095165107335E-06	3.16310690361282E-05	-2.30544204387115E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	2.35000000000000E+02	1.80000000000000E+02	5.00961400512537E-02	8.86734201545371E-02	-8.87135244352760E-02	-1.78444551019367E+04	-6.14841280454487E+04	1.82585570000000E+03	9.80124592597775E-11	2.79044082424074E-08	-1.70784358877185E-09	9.13151197892148E-05	-3.27247608766096E-06	6.23741550155599E-06	3.16293925808064E-05	-2.30776801290631E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	2.39000000000000E+02	1.80000000000000E+02	5.00961401492661E-02	8.86734480589453E-02	-8.87135261431196E-02	-1.78444550106216E+04	-6.14841280454487E+04	1.89608900000000E+03	-5.36205801981993E-11	-1.61448532737252E-08	2.95775764991291E-11	3.61301099474076E-05	-3.27274023510099E-06	6.18603151621155E-06	3.16311323351331E-05	-2.30309016005776E-02
1.00000000000000E-05	0.00000000000000E+00	2.30000000000000E+01	2.43000000000000E+02	1.80000000000000E+02	5.00961400956455E-02	8.86734319140920E-02	-8.87135261135420E-02	-1.78444549744915E+04	-6.14841280454485E+04	1.98336740000000E+03				                                                                                	-3.27269618232567E-06	6.21965812884484E-06	3.16336063648920E-05	-2.30718504280958E-02
																		
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.50000000000000E+01	1.80000000000000E+02	4.79888105401664E-02	-1.67879341886274E+00	3.29097561778043E+00	-1.37353183019016E+04	-6.14840969196736E+04	1.29130000000000E+00	2.09856223331834E-03	1.34235512999600E+00	-2.97190838969248E+00	-2.07963039726324E+03	1.81211807499179E-05	-5.48659126996398E-03	8.11189259409106E-03	-1.13392291903983E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.90000000000000E+01	1.80000000000000E+02	5.00873727734848E-02	-3.36438288866736E-01	3.19067228087955E-01	-1.58149486991648E+04	-6.14841283662561E+04	2.39550000000000E+00	2.98043205977899E-04	3.86503148693726E-01	-4.11500099853904E-01	-8.49930316738331E+02	-8.99417572291367E-06	1.90733001097576E-03	-2.36147315740820E-03	1.67130492017895E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.30000000000000E+01	1.80000000000000E+02	5.03854159794627E-02	5.00648598269901E-02	-9.24328717659485E-02	-1.66648790159032E+04	-6.14841280358778E+04	3.88590000000000E+00	-2.37695942506139E-05	1.40244943069566E-01	-1.27080479477419E-01	-5.07179122552869E+02	-1.01256373290226E-05	-2.12440264702116E-04	3.07113773469217E-04	-1.47993543510893E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	2.70000000000000E+01	1.80000000000000E+02	5.03616463852121E-02	1.90309802896556E-01	-2.19513351243367E-01	-1.71720581384560E+04	-6.14841280459904E+04	6.13400000000000E+00	-8.62184712185146E-05	-7.30776509409240E-02	9.49441994589421E-02	-2.80184934704950E+02	2.32728851266642E-05	-1.16301536316987E-02	1.28540751214591E-02	1.12546294837302E+01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	3.10000000000000E+01	1.80000000000000E+02	5.02754279139936E-02	1.17232151955632E-01	-1.24569151784425E-01	-1.74522430731610E+04	-6.14841280454531E+04	9.12010000000000E+00	-2.71997272348175E-04	-1.33167899186921E-01	1.44945201604628E-01	-1.13794474079590E+02	-2.05732930563113E-05	2.29283424325330E-03	-2.77030669470069E-03	-2.70460983357007E+01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	3.50000000000000E+01	1.80000000000000E+02	5.00034306416454E-02	-1.59357472312888E-02	2.03760498202024E-02	-1.75660375472406E+04	-6.14841280454490E+04	1.26082000000000E+01	-2.56694035156858E-04	-5.77435756080042E-02	5.92783203714876E-02	-1.06576180102569E+02	3.18531415766099E-05	-4.91864252032572E-03	5.47659820265528E-03	-1.26989386152600E+01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	3.90000000000000E+01	1.80000000000000E+02	4.97467366064885E-02	-7.36793228392931E-02	7.96543701916900E-02	-1.76726137273432E+04	-6.14841280454488E+04	1.71151000000000E+01	-7.32690347058570E-05	3.26780815323317E-02	-3.66697009924295E-02	-1.14385708120361E+02	9.73997004001317E-05	2.68185875945937E-02	-2.86783052891254E-02	4.46859130330267E-01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	4.30000000000000E+01	1.80000000000000E+02	4.96734675717827E-02	-4.10012413069614E-02	4.29846691992605E-02	-1.77869994354635E+04	-6.14841280454488E+04	2.26280000000000E+01	-5.41092247609981E-06	8.28325863217241E-02	-8.71455651254953E-02	-8.22233026629619E+01	4.45914811580059E-05	2.88496628188086E-02	-3.05890341684698E-02	1.50483666986984E+01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	4.70000000000000E+01	1.80000000000000E+02	4.96680566493066E-02	4.18313450147628E-02	-4.41608959262349E-02	-1.78692227381265E+04	-6.14841280454488E+04	2.91395000000000E+01	-3.47595587111907E-05	3.12337746580108E-02	-3.06147253685160E-02	-2.54850884774605E+01	-9.67036651589037E-06	2.00567141151325E-05	2.50026609376293E-04	2.38344652881424E+01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	5.10000000000000E+01	1.80000000000000E+02	4.96332970905954E-02	7.30651196727736E-02	-7.47756212947509E-02	-1.78947078266039E+04	-6.14841280454488E+04	3.65392000000000E+01	-6.52990467020637E-05	-3.58710230576335E-03	4.34153727283007E-03	-2.49984377542933E+00	-1.26449757234387E-05	-6.04566626683817E-03	6.06991655210473E-03	-1.08636937179181E+01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	5.50000000000000E+01	1.80000000000000E+02	4.95679980438933E-02	6.94780173670102E-02	-7.04340840219208E-02	-1.78972076703794E+04	-6.14841280454488E+04	4.57951000000000E+01	-7.76168044200748E-05	1.90357351501996E-03	-2.13350547284764E-03	-1.34902973504177E+01	4.69390799649055E-06	6.53540488911351E-03	-7.09505614268666E-03	-4.22325201869098E+01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	5.90000000000000E+01	1.80000000000000E+02	4.94903812394732E-02	7.13815908820302E-02	-7.25675894947685E-02	-1.79106979677298E+04	-6.14841280454488E+04	5.71816000000000E+01	-2.02505544438306E-05	-3.59534003059775E-03	3.84989298531484E-03	-1.85932036094309E+01	3.28801501478446E-05	5.46135930864861E-03	-5.58419843558756E-03	-4.09860627642629E+01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	6.30000000000000E+01	1.80000000000000E+02	4.94701306850294E-02	6.77862508514324E-02	-6.87176965094536E-02	-1.79292911713392E+04	-6.14841280454488E+04	6.71828000000000E+01	1.39555722073609E-05	1.52045820243640E-03	-1.04451265763073E-03	-1.30175743828695E+01	9.84946147725846E-06	4.15422846567931E-03	-4.23377540210011E-03	-2.41504053503922E+01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	6.70000000000000E+01	1.80000000000000E+02	4.94840862572368E-02	6.93067090538688E-02	-6.97622091670843E-02	-1.79423087457221E+04	-6.14841280454488E+04	8.03871000000000E+01	3.38806205767497E-05	2.68509428548974E-03	-2.17746489781054E-03	-1.06889819490243E+00	-1.55807574060349E-05	5.59451169338689E-03	-5.79357607660014E-03	-1.08453286110816E+01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	7.10000000000000E+01	1.80000000000000E+02	4.95179668778135E-02	7.19918033393586E-02	-7.19396740648949E-02	-1.79433776439170E+04	-6.14841280454489E+04	9.55460000000000E+01	4.39262805416590E-05	3.99329061631240E-03	-4.01151822989550E-03	2.01385833819804E+01	-2.56486195089126E-05	3.17863372819278E-03	-3.13271525239701E-03	-5.87709636981890E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	7.50000000000000E+01	1.80000000000000E+02	4.95618931583552E-02	7.59850939556710E-02	-7.59511922947904E-02	-1.79232390605350E+04	-6.14841280454488E+04	1.10990500000000E+02	8.43841085234401E-05	9.66240038395322E-03	-9.68924332789258E-03	3.31536142816294E+01	-1.14509521839737E-05	-2.01606632250600E-03	1.18111134440001E-03	-7.75082765879051E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	7.90000000000000E+01	1.80000000000000E+02	4.96462772668786E-02	8.56474943396242E-02	-8.56404356226829E-02	-1.78900854462534E+04	-6.14841280454488E+04	1.27292600000000E+02	6.36838049808547E-05	5.05231433147235E-04	-9.30905270832755E-04	1.23731174444911E+01	-8.57047593451343E-06	-5.27393571893241E-03	5.80717111350151E-03	-5.26765859301668E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	8.30000000000000E+01	1.80000000000000E+02	4.97099610718595E-02	8.61527257727714E-02	-8.65713408935157E-02	-1.78777123288089E+04	-6.14841280454488E+04	1.46728900000000E+02	4.13198225822711E-05	-2.96771651229266E-04	3.63079851542575E-04	3.70150383362125E+00	-4.30234858221634E-06	-5.24995635464093E-03	5.60481191759707E-03	-3.60585936581992E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	8.70000000000000E+01	1.80000000000000E+02	4.97512808944417E-02	8.58559541215422E-02	-8.62082610419731E-02	-1.78740108249753E+04	-6.14841280454488E+04	1.71499600000000E+02	5.40071964157812E-05	1.44100424409499E-03	-1.33164626927625E-03	1.31142916987810E+01	2.72356401632978E-07	-4.25424839405078E-03	4.55885817285866E-03	-1.43442547037921E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	9.10000000000000E+01	1.80000000000000E+02	4.98052880908575E-02	8.72969583656372E-02	-8.75399073112494E-02	-1.78608965332765E+04	-6.14841280454488E+04	1.93070900000000E+02	2.68382481193527E-05	-2.72067305808850E-03	2.84830629892496E-03	2.96971231689895E+00	3.29951535696371E-06	-1.78968109737379E-03	2.01129990721048E-03	-1.21520617742135E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	9.50000000000000E+01	1.80000000000000E+02	4.98321263389769E-02	8.45762853075487E-02	-8.46916010123244E-02	-1.78579268209596E+04	-6.14841280454488E+04	2.16291700000000E+02	2.55969950232679E-05	1.55726505950533E-03	-1.37048022124925E-03	1.00860812336032E+00	4.11967589065976E-06	-7.21706772732547E-04	7.93189446321951E-04	-1.26414232408206E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	9.90000000000000E+01	1.80000000000000E+02	4.98577233340001E-02	8.61335503670540E-02	-8.60620812335737E-02	-1.78569182128362E+04	-6.14841280454488E+04	2.44012900000000E+02	1.84164443833290E-05	-1.21758035511528E-03	9.52912684241178E-04	-7.02051634430973E-01	5.82115586365839E-06	-2.64993547261269E-04	2.76326957531506E-04	-9.73808895920229E-01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.03000000000000E+02	1.80000000000000E+02	4.98761397783835E-02	8.49159700119387E-02	-8.51091685493325E-02	-1.78576202644707E+04	-6.14841280454488E+04	2.78907400000000E+02	1.41947843517801E-05	1.15022581275770E-03	-8.96455661335629E-04	-6.93091313540208E-01	8.66602734249378E-06	-5.07455905107923E-04	4.75520141093602E-04	-6.88413286661671E-01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.07000000000000E+02	1.80000000000000E+02	4.98903345627353E-02	8.60661958246964E-02	-8.60056242106681E-02	-1.78583133557842E+04	-6.14841280454488E+04	3.06821100000000E+02	1.62109889616929E-05	-5.63197173057750E-04	4.62094036451269E-04	-9.84766409179429E-01	9.25354954461888E-06	-5.91405874629400E-04	5.50460875728895E-04	-5.56193523440015E-01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.11000000000000E+02	1.80000000000000E+02	4.99065455516969E-02	8.55029986516387E-02	-8.55435301742168E-02	-1.78592981221934E+04	-6.14841280454488E+04	3.43060500000000E+02	1.57859749351577E-05	-2.02738068909358E-04	2.65361451954160E-04	-6.50716292409925E-01	8.96023471228663E-06	-3.15849235064392E-04	2.62049958198243E-04	-6.11218343950895E-01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.15000000000000E+02	1.80000000000000E+02	4.99223315266321E-02	8.53002605827293E-02	-8.52781687222627E-02	-1.78599488384858E+04	-6.14841280454488E+04	3.83885600000000E+02	1.80326484514326E-05	-3.84676278907661E-04	3.77826805726539E-04	-5.90367531640368E-01	8.18735225183165E-06	2.00731643497029E-04	-2.58522501024733E-04	-7.99430497059802E-01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.19000000000000E+02	1.80000000000000E+02	4.99403641750835E-02	8.49155843038216E-02	-8.49003419165361E-02	-1.78605392060174E+04	-6.14841280454488E+04	4.20289400000000E+02	2.44827276905876E-05	3.30752214623711E-04	-3.11751156671120E-04	-4.83013609991758E-01	8.07209139230131E-06	5.03405387481504E-04	-5.58493658921383E-04	-1.24707428237161E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.23000000000000E+02	1.80000000000000E+02	4.99648469027741E-02	8.52463365184454E-02	-8.52120930732073E-02	-1.78610222196274E+04	-6.14841280454489E+04	4.62667800000000E+02	3.03035411626726E-05	2.81452149141811E-04	-2.80045955584660E-04	-1.34867216183920E-02	7.60152111092816E-06	6.36664209599083E-04	-6.88694700064232E-04	-1.21871572358941E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.27000000000000E+02	1.80000000000000E+02	4.99951504439368E-02	8.55277886675872E-02	-8.54921390287919E-02	-1.78610357063490E+04	-6.14841280454489E+04	5.05503000000000E+02	3.06023230345065E-05	1.60784748368115E-04	-1.74841345869731E-04	2.31606369001383E-01	5.45419540838588E-06	7.00570018391411E-04	-7.37254891408343E-04	-1.60966611114054E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.31000000000000E+02	1.80000000000000E+02	5.00257527669713E-02	8.56885734159553E-02	-8.56669803746617E-02	-1.78608040999800E+04	-6.14841280454488E+04	5.54033600000000E+02	2.29283114174944E-05	4.10545996248790E-04	-4.27870320237556E-04	-1.88603495360439E-01	2.59902390117861E-06	2.84238393477992E-04	-3.01242199440305E-04	-1.65209104601308E+00
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.35000000000000E+02	1.80000000000000E+02	5.00486810783888E-02	8.60991194122041E-02	-8.60948506948992E-02	-1.78609927034754E+04	-6.14841280454489E+04	6.04739300000000E+02	1.34337857065001E-05	4.37527489327183E-04	-4.42167317022582E-04	5.66165713029477E-01	5.40617573804858E-07	-2.42403254339441E-04	2.38271443886703E-04	-7.16622676609404E-01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.39000000000000E+02	1.80000000000000E+02	5.00621148640953E-02	8.65366469015313E-02	-8.65370180119218E-02	-1.78604265377624E+04	-6.14841280454488E+04	6.55368900000000E+02	8.71581377200753E-06	3.25062677758545E-04	-3.25649937933395E-04	1.45795827058100E+00	-1.63693416516120E-07	-4.17943130559456E-04	4.17800479765182E-04	-3.64256081691565E-01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.43000000000000E+02	1.80000000000000E+02	5.00708306778673E-02	8.68617095792898E-02	-8.68626679498552E-02	-1.78589685794918E+04	-6.14841280454488E+04	7.17289400000000E+02	6.10634550810701E-06	4.17459296365511E-04	-4.20864093157280E-04	1.56938031216851E+00	-6.65303971060516E-07	-3.18291747213359E-04	3.20294615149902E-04	-3.87397764621710E-01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.47000000000000E+02	1.80000000000000E+02	5.00769370233754E-02	8.72791688756553E-02	-8.72835320430125E-02	-1.78573991991796E+04	-6.14841280454488E+04	7.68132800000000E+02	4.12345718805995E-06	5.82183783312415E-04	-5.86928694021688E-04	2.00958274962977E+00	-8.99033671925009E-07	-2.04439305089246E-04	2.07785673467104E-04	-2.53474026860204E-01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.51000000000000E+02	1.80000000000000E+02	5.00810604805635E-02	8.78613526589677E-02	-8.78704607370342E-02	-1.78553896164300E+04	-6.14841280454488E+04	7.82866700000000E+02	3.35737981473072E-06	5.35636342744547E-04	-5.36733258256192E-04	2.78732040475006E+00	-5.20857338044689E-07	-1.42421287179284E-04	1.45631586907377E-04	-1.40873636060860E-01
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.55000000000000E+02	1.80000000000000E+02	5.00844178603782E-02	8.83969890017123E-02	-8.84071939952903E-02	-1.78526022960252E+04	-6.14841280454488E+04	8.55414000000000E+02	2.88856996955023E-06	3.38646945511264E-04	-3.35205670284208E-04	2.94252176695954E+00	-3.54591462921328E-07	-9.27004473328247E-05	9.54889473031573E-05	-9.31760572384519E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.59000000000000E+02	1.80000000000000E+02	5.00873064303477E-02	8.87356359472235E-02	-8.87423996655746E-02	-1.78496597742583E+04	-6.14841280454487E+04	9.34164900000000E+02	2.03694823939365E-06	1.26859038071747E-04	-1.22463023415079E-04	2.28538547380231E+00	-5.92394816957553E-07	-5.03530947883052E-05	5.30860213996259E-05	-6.70399049995467E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.63000000000000E+02	1.80000000000000E+02	5.00893433785871E-02	8.88624949852953E-02	-8.88648626889896E-02	-1.78473743887845E+04	-6.14841280454488E+04	9.92391900000000E+02	1.30533455511977E-06	-1.77481553384901E-05	2.04526164864771E-05	1.39625644867920E+00	-6.60768651440657E-07	-3.70066315389800E-05	3.96258602899935E-05	-6.21016446712019E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.67000000000000E+02	1.80000000000000E+02	5.00906487131423E-02	8.88447468299568E-02	-8.88444100725032E-02	-1.78459781323358E+04	-6.14841280454488E+04	1.06474450000000E+03	9.39078394407433E-07	-6.24282398790921E-05	6.30063625185889E-05	7.52420370350592E-01	-5.71117596180615E-07	-4.60084962854851E-05	4.84522444748614E-05	-6.22423298809736E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.71000000000000E+02	1.80000000000000E+02	5.00915877915367E-02	8.87823185900777E-02	-8.87814037099846E-02	-1.78452257119654E+04	-6.14841280454488E+04	1.13755040000000E+03	6.40419633358980E-07	-4.64347779340069E-05	4.58308721250494E-05	3.95007286588225E-01	-6.07374345512612E-07	-5.82092276172619E-05	6.06950580456928E-05	-6.04997325099248E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.75000000000000E+02	1.80000000000000E+02	5.00922282111700E-02	8.87358838121437E-02	-8.87355728378595E-02	-1.78448307046789E+04	-6.14841280454488E+04	1.22301820000000E+03	3.45595311292135E-07	-2.48023066528463E-05	2.39201705403008E-05	1.99307808728918E-01	-7.03802321949665E-07	-6.78063475762491E-05	7.03893122336180E-05	-5.69596592285961E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.79000000000000E+02	1.80000000000000E+02	5.00925738064813E-02	8.87110815054908E-02	-8.87116526673192E-02	-1.78446313968701E+04	-6.14841280454488E+04	1.30157540000000E+03	1.58475496350730E-07	-1.49915331004308E-05	1.42860899317171E-05	9.06171296228422E-02	-7.22335656497264E-07	-7.07582684442154E-05	7.34697338502926E-05	-5.09298666984250E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.83000000000000E+02	1.80000000000000E+02	5.00927322819777E-02	8.86960899723904E-02	-8.86973665773875E-02	-1.78445407797405E+04	-6.14841280454489E+04	1.38684930000000E+03	7.41648998117683E-08	-9.54355153863495E-06	9.07677392381068E-06	3.86340026379912E-02	-6.89548410974517E-07	-6.70768211249728E-05	6.98096407504845E-05	-4.51745848004066E-02
1.00000000000000E-05	0.00000000000000E+00	2.70000000000000E+01	1.87000000000000E+02	1.80000000000000E+02	5.00928064468775E-02	8.86865464208518E-02	-8.86882898034637E-02	-1.78445021457379E+04	-6.14841280454489E+04	1.49533770000000E+03	3.68465108979699E-08	-4.53027911777315E-06	4.23358674665753E-06	1.58798382508394E-02	-6.67036577264857E-07	-6.28378268591884E-05	6.55467414644728E-05	-4.45076686883112E-02
