              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.3900000000000000E+02   0.1800000000000000E+03   0.8033884648400068E-01   0.3469299429356278E+00  -0.3468950327787310E+00  -0.3774305128955605E+05  -0.6628557164949895E+05   0.1705020000000000E+02   0.1690423899999996E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.4300000000000000E+02   0.1800000000000000E+03   0.8028937056775534E-01   0.3470471401884713E+00  -0.3469544816646586E+00  -0.3778785324820571E+05  -0.6628557164949889E+05   0.2243170000000000E+02   0.2225649500000009E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.4700000000000000E+02   0.1800000000000000E+03   0.8034460552401293E-01   0.3500741448295987E+00  -0.3500255326346793E+00  -0.3781785215831287E+05  -0.6628557164949893E+05   0.2876800000000000E+02   0.2857068600000002E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.5100000000000000E+02   0.1800000000000000E+03   0.8041999861293302E-01   0.3522446432448071E+00  -0.3521307915818578E+00  -0.3784363909828880E+05  -0.6628557164949889E+05   0.3608620000000000E+02   0.3585892199999989E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.5500000000000000E+02   0.1800000000000000E+03   0.8043201286249616E-01   0.3558398396302289E+00  -0.3557286725335467E+00  -0.3786793151227262E+05  -0.6628557164949892E+05   0.4479570000000000E+02   0.4453775600000017E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.5900000000000000E+02   0.1800000000000000E+03   0.8047726797208363E-01   0.3580839792960928E+00  -0.3580538618782630E+00  -0.3788220215804738E+05  -0.6628557164949889E+05   0.5634310000000000E+02   0.5603538000000026E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.6500000000000000E+02   0.1800000000000000E+03   0.8047837878786110E-01   0.3594906285097933E+00  -0.3594925860805253E+00  -0.3788811532474951E+05  -0.6628557164949895E+05   0.7328460000000000E+02   0.7292634700000008E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7100000000000000E+02   0.1800000000000000E+03   0.8048376784213207E-01   0.3604822027732663E+00  -0.3605155853305791E+00  -0.3788437116744612E+05  -0.6628557164949886E+05   0.9401930000000000E+02   0.9360271999999986E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.1800000000000000E+03   0.8048701859727081E-01   0.3592030208067873E+00  -0.3592371999938190E+00  -0.3788120080077966E+05  -0.6628557164949889E+05   0.1098703000000000E+03   0.1094116270000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.8100000000000000E+02   0.1800000000000000E+03   0.8049027361588046E-01   0.3573344524388170E+00  -0.3573593647415360E+00  -0.3787920960728953E+05  -0.6628557164949902E+05   0.1356224000000000E+03   0.1350431890000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.8500000000000000E+02   0.1800000000000000E+03   0.8049145378270413E-01   0.3568687265138963E+00  -0.3568895975336139E+00  -0.3788044168518868E+05  -0.6628557164949892E+05   0.1556490000000000E+03   0.1550561519999997E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9100000000000000E+02   0.1800000000000000E+03   0.8049210851587199E-01   0.3567917585605691E+00  -0.3568104100889498E+00  -0.3788270131239112E+05  -0.6628557164949895E+05   0.1912852000000000E+03   0.1905993880000005E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9500000000000000E+02   0.1800000000000000E+03   0.8049221404833166E-01   0.3568303355619341E+00  -0.3568486096226287E+00  -0.3788342323933702E+05  -0.6628557164949893E+05   0.2140668000000000E+03   0.2133198290000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1010000000000000E+03   0.1800000000000000E+03   0.8049224633626272E-01   0.3568593570077313E+00  -0.3568775185032533E+00  -0.3788373182200435E+05  -0.6628557164949898E+05   0.2645475000000000E+03   0.2636607880000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1110000000000000E+03   0.1800000000000000E+03   0.8049224967705311E-01   0.3568652550233764E+00  -0.3568834033127448E+00  -0.3788377282131495E+05  -0.6628557164949896E+05   0.3391790000000000E+03   0.3380849360000002E+03
