              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.4300000000000000E+02   0.2000000000000000E+02   0.4994415211809828E-01   0.6661115991621096E+00  -0.6661115960681584E+00  -0.2952181889725684E+05  -0.6628557164949889E+05   0.2689000000000000E+01   0.2668162999999993E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.4700000000000000E+02   0.2000000000000000E+02   0.4994415214303354E-01   0.6661115964658163E+00  -0.6661115981723723E+00  -0.2952181885600391E+05  -0.6628557164949893E+05   0.3464000000000000E+01   0.3439749000000006E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.5100000000000000E+02   0.2000000000000000E+02   0.4994415212070281E-01   0.6661116015606470E+00  -0.6661115917897724E+00  -0.2952181887927729E+05  -0.6628557164949889E+05   0.4349900000000000E+01   0.4321555999999987E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.2000000000000000E+02   0.4994415213714659E-01   0.6661116053632860E+00  -0.6661115931532707E+00  -0.2952181893584050E+05  -0.6628557164949892E+05   0.5357300000000000E+01   0.5325283000000013E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.5900000000000000E+02   0.2000000000000000E+02   0.4994415215213589E-01   0.6661116017437486E+00  -0.6661115947489015E+00  -0.2952181888862734E+05  -0.6628557164949889E+05   0.6719000000000000E+01   0.6681350000000009E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.6500000000000000E+02   0.2000000000000000E+02   0.4994415214563891E-01   0.6661116009119319E+00  -0.6661115885589903E+00  -0.2952181888356782E+05  -0.6628557164949895E+05   0.8765200000000000E+01   0.8721177000000012E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.7100000000000000E+02   0.2000000000000000E+02   0.4994415212643906E-01   0.6661115996325540E+00  -0.6661115955346824E+00  -0.2952181883093657E+05  -0.6628557164949886E+05   0.1121310000000000E+02   0.1116215500000004E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.7500000000000000E+02   0.2000000000000000E+02   0.4994415213037644E-01   0.6661116013126084E+00  -0.6661115986982626E+00  -0.2952181892167011E+05  -0.6628557164949889E+05   0.1305690000000000E+02   0.1299966499999999E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.8100000000000000E+02   0.2000000000000000E+02   0.4994415214833991E-01   0.6661115945164745E+00  -0.6661115919465542E+00  -0.2952181889908493E+05  -0.6628557164949902E+05   0.1609730000000000E+02   0.1603198600000002E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.8500000000000000E+02   0.2000000000000000E+02   0.4994415216717426E-01   0.6661116008897254E+00  -0.6661115838905676E+00  -0.2952181866402758E+05  -0.6628557164949892E+05   0.1855010000000000E+02   0.1847682299999997E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.9100000000000000E+02   0.2000000000000000E+02   0.4994415213553535E-01   0.6661115919637437E+00  -0.6661115927048816E+00  -0.2952181868712158E+05  -0.6628557164949895E+05   0.2274630000000000E+02   0.2266093999999998E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.9500000000000000E+02   0.2000000000000000E+02   0.4994415211406864E-01   0.6661116119823655E+00  -0.6661115855581150E+00  -0.2952181855631657E+05  -0.6628557164949893E+05   0.2544810000000000E+02   0.2535474900000008E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.1010000000000000E+03   0.2000000000000000E+02   0.4994415210478089E-01   0.6661115982659002E+00  -0.6661115868576701E+00  -0.2952181872389740E+05  -0.6628557164949898E+05   0.3134340000000000E+02   0.3123317500000007E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.1110000000000000E+03   0.2000000000000000E+02   0.4994415215245524E-01   0.6661115892823908E+00  -0.6661115856857200E+00  -0.2952181868301794E+05  -0.6628557164949896E+05   0.4024920000000000E+02   0.4011280199999999E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.1210000000000000E+03   0.2000000000000000E+02   0.4994415208075282E-01   0.6661116138214136E+00  -0.6661115924758060E+00  -0.2952181910297257E+05  -0.6628557164949905E+05   0.5126940000000000E+02   0.5110008099999993E+02
