              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1010000000000000E+03   0.1400000000000000E+03   0.1411707715006933E-01   0.2241883920097540E+00  -0.2242001573046204E+00  -0.3774838795606374E+05  -0.6628557164949886E+05   0.1279560000000000E+03   0.1274828010000001E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1110000000000000E+03   0.1400000000000000E+03   0.1411707715016628E-01   0.2241883918416776E+00  -0.2242001573802570E+00  -0.3774838795466508E+05  -0.6628557164949886E+05   0.1670044000000000E+03   0.1664194920000000E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1210000000000000E+03   0.1400000000000000E+03   0.1411707714926359E-01   0.2241883922054557E+00  -0.2242001573276303E+00  -0.3774838795899089E+05  -0.6628557164949895E+05   0.2156361000000000E+03   0.2149199519999997E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1310000000000000E+03   0.1400000000000000E+03   0.1411707715046529E-01   0.2241883918938926E+00  -0.2242001571908682E+00  -0.3774838795469362E+05  -0.6628557164949876E+05   0.2646622000000000E+03   0.2638112750000000E+03
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.1500000000000000E+02   0.1400000000000000E+03   0.1411792147591767E-01   0.5613589431195066E-01  -0.5394209788597350E-01  -0.3672288354125305E+05  -0.6628557165990604E+05   0.1002400000000000E+01   0.9379050000002280E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.1900000000000000E+02   0.1400000000000000E+03   0.1379684810859870E-01   0.1287781919385985E+00  -0.1280027908821473E+00  -0.3719761788118549E+05  -0.6628557164992623E+05   0.1849700000000000E+01   0.1782618000000184E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.2300000000000000E+02   0.1400000000000000E+03   0.1427711111414575E-01   0.1775804098984285E+00  -0.1757555923319835E+00  -0.3754927750893129E+05  -0.6628557164950215E+05   0.3014400000000000E+01   0.2945182999999815E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.2700000000000000E+02   0.1400000000000000E+03   0.1399993881709870E-01   0.2131864860955663E+00  -0.2132979457256024E+00  -0.3753521270314559E+05  -0.6628557164949892E+05   0.4743900000000000E+01   0.4671914999999899E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.3100000000000000E+02   0.1400000000000000E+03   0.1400507498232783E-01   0.2206273466695634E+00  -0.2208752645633356E+00  -0.3762806632630440E+05  -0.6628557164949889E+05   0.7149500000000000E+01   0.7065167000000201E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.3500000000000000E+02   0.1400000000000000E+03   0.1404759886856860E-01   0.2193207020842193E+00  -0.2193167316478701E+00  -0.3767153823243351E+05  -0.6628557164949893E+05   0.9698100000000000E+01   0.9599964999999884E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.3900000000000000E+02   0.1400000000000000E+03   0.1404079726359893E-01   0.2229879829179394E+00  -0.2232357086347469E+00  -0.3770354136160478E+05  -0.6628557164949895E+05   0.1323660000000000E+02   0.1312698699999964E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.4300000000000000E+02   0.1400000000000000E+03   0.1407922272418510E-01   0.2221972652892311E+00  -0.2223311447795929E+00  -0.3771407604661709E+05  -0.6628557164949889E+05   0.1743860000000000E+02   0.1730214900000010E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.4700000000000000E+02   0.1400000000000000E+03   0.1405270183929581E-01   0.2244457199842827E+00  -0.2244462485127831E+00  -0.3773461477607804E+05  -0.6628557164949893E+05   0.2245270000000000E+02   0.2230005600000004E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.5100000000000000E+02   0.1400000000000000E+03   0.1405939490175450E-01   0.2257890201624421E+00  -0.2257436643704820E+00  -0.3775187328545390E+05  -0.6628557164949889E+05   0.2803020000000000E+02   0.2785134800000014E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.5500000000000000E+02   0.1400000000000000E+03   0.1405892188303537E-01   0.2262358035008030E+00  -0.2261896411681761E+00  -0.3776359317801047E+05  -0.6628557164949892E+05   0.3471750000000000E+02   0.3451345900000024E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.5900000000000000E+02   0.1400000000000000E+03   0.1406242347097533E-01   0.2263932428775921E+00  -0.2263657110097455E+00  -0.3776455231346534E+05  -0.6628557164949889E+05   0.4420720000000000E+02   0.4396473199999991E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.6500000000000000E+02   0.1400000000000000E+03   0.1406471460478508E-01   0.2262073979734349E+00  -0.2262032952423340E+00  -0.3775649539768362E+05  -0.6628557164949895E+05   0.5763960000000000E+02   0.5736005599999999E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.7100000000000000E+02   0.1400000000000000E+03   0.1406537414774956E-01   0.2258937469288281E+00  -0.2258960098986950E+00  -0.3775111448680001E+05  -0.6628557164949886E+05   0.7329160000000000E+02   0.7296718499999997E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.7500000000000000E+02   0.1400000000000000E+03   0.1406546222976179E-01   0.2257918465070828E+00  -0.2257941987517547E+00  -0.3774982395899140E+05  -0.6628557164949889E+05   0.8555910000000000E+02   0.8520195500000000E+02
