              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.2310000000000000E+03   0.2000000000000000E+02   0.2541504951837957E+00   0.3471534834163986E+00  -0.3470117832264923E+00   0.2568634518337841E+05   0.2049470934848296E+06   0.2674740000000000E+02   0.3580126339999997E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.2410000000000000E+03   0.2000000000000000E+02   0.2541505033149746E+00   0.3471520881111356E+00  -0.3466096112195233E+00   0.2568698404325199E+05   0.2049470934848297E+06   0.2988640000000000E+02   0.3957309610000002E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1500000000000000E+02   0.2000000000000000E+02   0.2410919922337618E+00  -0.1899213859382876E+01   0.4933081684527090E+01   0.2542683920423551E+05   0.2049469897322453E+06   0.7340000000000001E-01   0.1115831999999500E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1900000000000000E+02   0.2000000000000000E+02   0.2560074455286965E+00  -0.1950529144484192E+00   0.1534038056345738E+00   0.2586556722846344E+05   0.2049470945541871E+06   0.1165000000000000E+00   0.1851300999999694E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.2300000000000000E+02   0.2000000000000000E+02   0.2552946979352899E+00   0.1063814862984546E+00  -0.1179547913828282E+00   0.2581233868808957E+05   0.2049470934529261E+06   0.1812000000000000E+00   0.2884632999999667E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.2700000000000000E+02   0.2000000000000000E+02   0.2542667014625483E+00   0.3527397196030038E+00  -0.3519326008109852E+00   0.2573180615213906E+05   0.2049470934866346E+06   0.2587000000000000E+00   0.4122464000000036E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.3100000000000000E+02   0.2000000000000000E+02   0.2541452754330930E+00   0.3517587791302307E+00  -0.3527357255587107E+00   0.2568847718446714E+05   0.2049470934848437E+06   0.3632000000000000E+00   0.5788309999999910E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.3500000000000000E+02   0.2000000000000000E+02   0.2541463234606823E+00   0.3486761904996338E+00  -0.3493510714317982E+00   0.2568629636307235E+05   0.2049470934848301E+06   0.4696000000000000E+00   0.7485112000000299E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.3900000000000000E+02   0.2000000000000000E+02   0.2541499996484328E+00   0.3472984920814598E+00  -0.3485476151265509E+00   0.2568634156938468E+05   0.2049470934848296E+06   0.5662000000000000E+00   0.9027893000000404E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.4300000000000000E+02   0.2000000000000000E+02   0.2541504571669398E+00   0.3471558774606196E+00  -0.3454597562036332E+00   0.2568625688120001E+05   0.2049470934848293E+06   0.6905000000000000E+00   0.1100948399999925E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.4700000000000000E+02   0.2000000000000000E+02   0.2541504818291059E+00   0.3471565980690896E+00  -0.3486259316291681E+00   0.2568671998838487E+05   0.2049470934848293E+06   0.8416000000000000E+00   0.1342026400000032E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.5100000000000000E+02   0.2000000000000000E+02   0.2541504902986139E+00   0.3471421503182962E+00  -0.3485691897587255E+00   0.2568658670009817E+05   0.2049470934848295E+06   0.1046100000000000E+01   0.1668226400000003E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.5500000000000000E+02   0.2000000000000000E+02   0.2541504952563275E+00   0.3471716952616006E+00  -0.3494644840440387E+00   0.2568612157353732E+05   0.2049470934848296E+06   0.1229900000000000E+01   0.1961678699999993E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.5900000000000000E+02   0.2000000000000000E+02   0.2541504908707333E+00   0.3471679585705307E+00  -0.3473397857547375E+00   0.2568660186805477E+05   0.2049470934848295E+06   0.1416400000000000E+01   0.2259120699999949E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.6500000000000000E+02   0.2000000000000000E+02   0.2541504975240216E+00   0.3471160143368873E+00  -0.3465976000432285E+00   0.2568689187389074E+05   0.2049470934848293E+06   0.1815600000000000E+01   0.2896256999999969E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.7100000000000000E+02   0.2000000000000000E+02   0.2541504816129882E+00   0.3472182502024591E+00  -0.3473002456009003E+00   0.2568668109360449E+05   0.2049470934848296E+06   0.2218100000000000E+01   0.3538773000000037E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.2000000000000000E+02   0.2541504946703799E+00   0.3470099033615927E+00  -0.3468429140679147E+00   0.2568666070771919E+05   0.2049470934848296E+06   0.2643400000000000E+01   0.4217622200000005E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.8100000000000000E+02   0.2000000000000000E+02   0.2541504893861812E+00   0.3471274597186441E+00  -0.3469311765484067E+00   0.2568674210800330E+05   0.2049470934848292E+06   0.3154300000000000E+01   0.5033126999999968E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.8500000000000000E+02   0.2000000000000000E+02   0.2541504951105085E+00   0.3471262157621959E+00  -0.3470069363516099E+00   0.2568660631532476E+05   0.2049470934848293E+06   0.3524000000000000E+01   0.5623212299999977E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.9100000000000000E+02   0.2000000000000000E+02   0.2541504915626943E+00   0.3470052660157806E+00  -0.3481625876429769E+00   0.2568675803523215E+05   0.2049470934848297E+06   0.4145600000000000E+01   0.6615397099999973E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.9500000000000000E+02   0.2000000000000000E+02   0.2541504765414763E+00   0.3473316444525885E+00  -0.3476124138983414E+00   0.2568658358886700E+05   0.2049470934848292E+06   0.4480900000000000E+01   0.7150685900000008E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1010000000000000E+03   0.2000000000000000E+02   0.2541504704815824E+00   0.3476088378649156E+00  -0.3473299940349239E+00   0.2568656277409738E+05   0.2049470934848294E+06   0.5173600000000000E+01   0.8256102000000010E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1110000000000000E+03   0.2000000000000000E+02   0.2541504926455573E+00   0.3473387948914368E+00  -0.3470810479943161E+00   0.2568654070503358E+05   0.2049470934848298E+06   0.6609500000000000E+01   0.1049483860000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1210000000000000E+03   0.2000000000000000E+02   0.2541504757646746E+00   0.3470702802277520E+00  -0.3474165984182022E+00   0.2568659068818492E+05   0.2049470934848295E+06   0.8369100000000000E+01   0.1321302429999996E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1310000000000000E+03   0.2000000000000000E+02   0.2541504889983160E+00   0.3471712173087446E+00  -0.3472284189510331E+00   0.2568673437706644E+05   0.2049470934848298E+06   0.1002750000000000E+02   0.1574858709999999E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1410000000000000E+03   0.2000000000000000E+02   0.2541505067317994E+00   0.3471298634803298E+00  -0.3485165334225049E+00   0.2568675893810288E+05   0.2049470934848292E+06   0.1181760000000000E+02   0.1841862930000007E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1510000000000000E+03   0.2000000000000000E+02   0.2541504974785763E+00   0.3472636878605417E+00  -0.3473734002353311E+00   0.2568666492735373E+05   0.2049470934848296E+06   0.1326550000000000E+02   0.2060079369999985E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1610000000000000E+03   0.2000000000000000E+02   0.2541504847390877E+00   0.3471463340472627E+00  -0.3468807565279513E+00   0.2568662111345295E+05   0.2049470934848290E+06   0.1671270000000000E+02   0.2428070889999999E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1710000000000000E+03   0.2000000000000000E+02   0.2541504856598444E+00   0.3471520404248938E+00  -0.3472330683275324E+00   0.2568681935272092E+05   0.2049470934848291E+06   0.1912180000000000E+02   0.2692787259999986E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1810000000000000E+03   0.2000000000000000E+02   0.2541504840038888E+00   0.3471509008245497E+00  -0.3471160133502326E+00   0.2568667742817067E+05   0.2049470934848291E+06   0.2176120000000000E+02   0.3011719790000006E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.1910000000000000E+03   0.2000000000000000E+02   0.2541504892848224E+00   0.3471542892205066E+00  -0.3466515603517694E+00   0.2568677594873830E+05   0.2049470934848292E+06   0.2484300000000000E+02   0.3374028689999996E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.2010000000000000E+03   0.2000000000000000E+02   0.2541504924708096E+00   0.3471532371441382E+00  -0.3471355745285260E+00   0.2568670333607187E+05   0.2049470934848291E+06   0.2811980000000000E+02   0.3772935200000011E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.2110000000000000E+03   0.2000000000000000E+02   0.2541504907635673E+00   0.3471506869320750E+00  -0.3468297764158980E+00   0.2568669427322460E+05   0.2049470934848295E+06   0.3144940000000000E+02   0.4164985939999988E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.2210000000000000E+03   0.2000000000000000E+02   0.2541504888345841E+00   0.3471514857831779E+00  -0.3479093577844835E+00   0.2568680800222127E+05   0.2049470934848293E+06   0.3573590000000000E+02   0.4656634589999994E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.2310000000000000E+03   0.2000000000000000E+02   0.2541504963854733E+00   0.3471500898631315E+00  -0.3470038426336067E+00   0.2568707488556076E+05   0.2049470934848296E+06   0.4035320000000000E+02   0.5284005130000005E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2700000000000000E+02   0.2410000000000000E+03   0.2000000000000000E+02   0.2541504999249659E+00   0.3471480671359263E+00  -0.3467555267776601E+00   0.2568681856081627E+05   0.2049470934848299E+06   0.4468440000000000E+02   0.5838178929999995E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.3100000000000000E+02   0.1500000000000000E+02   0.2000000000000000E+02   0.2410920041180692E+00  -0.1899214139260970E+01   0.4933067780265752E+01   0.2542702454955622E+05   0.2049469897322452E+06   0.9950000000000001E-01   0.1503208999998606E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.3100000000000000E+02   0.1900000000000000E+02   0.2000000000000000E+02   0.2560074482676565E+00  -0.1950527498427327E+00   0.1533646083338326E+00   0.2586552092271445E+05   0.2049470945541870E+06   0.1607000000000000E+00   0.2556065999999191E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.3100000000000000E+02   0.2300000000000000E+02   0.2000000000000000E+02   0.2552947050584873E+00   0.1063803606286066E+00  -0.1174130146998002E+00   0.2581256910452326E+05   0.2049470934529260E+06   0.2503000000000000E+00   0.3987396000000444E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.3100000000000000E+02   0.2700000000000000E+02   0.2000000000000000E+02   0.2542667005590931E+00   0.3527402236862613E+00  -0.3512223647745609E+00   0.2573151744167136E+05   0.2049470934866345E+06   0.3607000000000000E+00   0.5748454999999012E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.3100000000000000E+02   0.3100000000000000E+02   0.2000000000000000E+02   0.2541452848352406E+00   0.3517689964049167E+00  -0.3513604164267796E+00   0.2568866286009404E+05   0.2049470934848437E+06   0.4821000000000000E+00   0.7683822999999393E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.3100000000000000E+02   0.3500000000000000E+02   0.2000000000000000E+02   0.2541463165253104E+00   0.3486836474049062E+00  -0.3484305690887911E+00   0.2568647196834296E+05   0.2049470934848302E+06   0.6121000000000000E+00   0.9758911999999327E+01
   0.3000000000000000E-05   0.0000000000000000E+00   0.3100000000000000E+02   0.3900000000000000E+02   0.2000000000000000E+02   0.2541499831522190E+00   0.3472810442513043E+00  -0.3481408644802095E+00   0.2568676096583597E+05   0.2049470934848295E+06   0.7770000000000000E+00   0.1238865500000065E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.3100000000000000E+02   0.4300000000000000E+02   0.2000000000000000E+02   0.2541504521798644E+00   0.3471559395434530E+00  -0.3448856092712188E+00   0.2568668503986190E+05   0.2049470934848293E+06   0.9382000000000000E+00   0.1495952100000068E+02
