              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.6500000000000000E+02   0.4000000000000000E+02   0.5749966659982556E-01   0.2426682461232528E+00  -0.2426674106773110E+00  -0.1409334311353299E+05  -0.6148412804544880E+05   0.8093100000000000E+01   0.3225617699998838E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.7100000000000000E+02   0.4000000000000000E+02   0.5749966890117818E-01   0.2426671512592885E+00  -0.2426668741999239E+00  -0.1409334190752266E+05  -0.6148412804544884E+05   0.1005720000000000E+02   0.4009384600000340E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.7500000000000000E+02   0.4000000000000000E+02   0.5749966902889421E-01   0.2426672665421070E+00  -0.2426671061058729E+00  -0.1409334139346284E+05  -0.6148412804544882E+05   0.1187380000000000E+02   0.4734282400000666E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.8100000000000000E+02   0.4000000000000000E+02   0.5749966890407322E-01   0.2426665680105325E+00  -0.2426666899287735E+00  -0.1409334214690578E+05  -0.6148412804544879E+05   0.1468400000000000E+02   0.5855406399999629E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.8500000000000000E+02   0.4000000000000000E+02   0.5749966899080432E-01   0.2426653620653306E+00  -0.2426668082039028E+00  -0.1409334205169825E+05  -0.6148412804544880E+05   0.1657600000000000E+02   0.6610395099999732E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.9100000000000000E+02   0.4000000000000000E+02   0.5749966902292358E-01   0.2426655362003362E+00  -0.2426668872336238E+00  -0.1409334203469726E+05  -0.6148412804544883E+05   0.1999160000000000E+02   0.7970291799999541E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.9500000000000000E+02   0.4000000000000000E+02   0.5749966872968917E-01   0.2426658782874662E+00  -0.2426667832223448E+00  -0.1409334247782175E+05  -0.6148412804544879E+05   0.2231570000000000E+02   0.8893266899998707E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1010000000000000E+03   0.4000000000000000E+02   0.5749966886703198E-01   0.2426668875186637E+00  -0.2426667311666729E+00  -0.1409334253427612E+05  -0.6148412804544876E+05   0.2691430000000000E+02   0.1072026149999874E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1110000000000000E+03   0.4000000000000000E+02   0.5749966888959002E-01   0.2426656220382047E+00  -0.2426668336111716E+00  -0.1409334192986517E+05  -0.6148412804544878E+05   0.3396730000000000E+02   0.1352193310000002E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1210000000000000E+03   0.4000000000000000E+02   0.5749966898826477E-01   0.2426662301955665E+00  -0.2426668131040939E+00  -0.1409334144938938E+05  -0.6148412804544881E+05   0.4341370000000000E+02   0.1726413069999981E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1310000000000000E+03   0.4000000000000000E+02   0.5749966887222936E-01   0.2426653096862296E+00  -0.2426666311788302E+00  -0.1409334325785336E+05  -0.6148412804544877E+05   0.5191170000000000E+02   0.2060832170000067E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1410000000000000E+03   0.4000000000000000E+02   0.5749966885892395E-01   0.2426659852082543E+00  -0.2426668264105588E+00  -0.1409334281302597E+05  -0.6148412804544880E+05   0.6693120000000000E+02   0.2592691829999967E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1510000000000000E+03   0.4000000000000000E+02   0.5749966896323015E-01   0.2426666398547585E+00  -0.2426668254199662E+00  -0.1409334127001549E+05  -0.6148412804544881E+05   0.8367410000000000E+02   0.3211927739999956E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1610000000000000E+03   0.4000000000000000E+02   0.5749966879388346E-01   0.2426659528612913E+00  -0.2426667977111938E+00  -0.1409334200209203E+05  -0.6148412804544881E+05   0.9574299999999999E+02   0.3646277450000052E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1710000000000000E+03   0.4000000000000000E+02   0.5749966890661781E-01   0.2426674452985873E+00  -0.2426668410718912E+00  -0.1409334076221160E+05  -0.6148412804544877E+05   0.1154877000000000E+03   0.4376211949999997E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1810000000000000E+03   0.4000000000000000E+02   0.5749966873288759E-01   0.2426668596887463E+00  -0.2426668236152859E+00  -0.1409334145763666E+05  -0.6148412804544857E+05   0.1331277000000000E+03   0.5027462180000002E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1910000000000000E+03   0.4000000000000000E+02   0.5749966907505444E-01   0.2426666138230802E+00  -0.2426668031365780E+00  -0.1409334235303876E+05  -0.6148412804544880E+05   0.1535816000000000E+03   0.5782192770000111E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.2010000000000000E+03   0.4000000000000000E+02   0.5749966873010747E-01   0.2426671835673210E+00  -0.2426667755284549E+00  -0.1409334064454821E+05  -0.6148412804544887E+05   0.1788096000000000E+03   0.6729448720000073E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.2110000000000000E+03   0.4000000000000000E+02   0.5749966900978422E-01   0.2426651546867420E+00  -0.2426668345188662E+00  -0.1409334088014532E+05  -0.6148412804544881E+05   0.2033553000000000E+03   0.7642974749999994E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.2210000000000000E+03   0.4000000000000000E+02   0.5749966900193687E-01   0.2426664932248709E+00  -0.2426668006630184E+00  -0.1409334244343992E+05  -0.6148412804544879E+05   0.2297752000000000E+03   0.8628755059999967E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.2310000000000000E+03   0.4000000000000000E+02   0.5749966902413198E-01   0.2426664538784581E+00  -0.2426668119289541E+00  -0.1409334047234166E+05  -0.6148412804544860E+05   0.2628282000000000E+03   0.9854379420000041E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.2410000000000000E+03   0.4000000000000000E+02   0.5749966878135553E-01   0.2426675518519200E+00  -0.2426667993884868E+00  -0.1409334126857211E+05  -0.6148412804544897E+05   0.2931372000000000E+03   0.1096499210999988E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.1500000000000000E+02   0.4000000000000000E+02   0.4903370179623363E-01  -0.1767547260976797E+01   0.3318093804959009E+01  -0.1357391964057745E+05  -0.6148409691967358E+05   0.2529000000000000E+00   0.9733390000037616E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.1900000000000000E+02   0.4000000000000000E+02   0.5249047908535404E-01  -0.2038934421050479E+00   0.8043206433236610E-01  -0.1473982084307442E+05  -0.6148412836625615E+05   0.4415000000000000E+00   0.1744804999994813E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.2300000000000000E+02   0.4000000000000000E+02   0.5525117048996397E-01   0.6092174860506713E-01  -0.6533854944614499E-01  -0.1440105733521712E+05  -0.6148412803587785E+05   0.7536000000000000E+00   0.2986315999994986E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.2700000000000000E+02   0.4000000000000000E+02   0.5658077453917360E-01   0.2456771452050310E-01  -0.2927067709191110E-01  -0.1418261871061849E+05  -0.6148412804599044E+05   0.1085500000000000E+01   0.4307058000005782E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.3100000000000000E+02   0.4000000000000000E+02   0.5737478175831359E-01   0.1543146002168752E+00  -0.1560249988977307E+00  -0.1420184626471692E+05  -0.6148412804545308E+05   0.1496700000000000E+01   0.5945368000000599E+01
